order_id,customer_id,order_date,status,channel,order_total
602975,20941,2025-07-02,delivered,web,121.73
587434,85558,2025-08-10,delivered,web,1055.36
658484,75923,2025-07-23,delivered,web,104.85
715090,40448,2025-01-13,delivered,mobile_app,823.06
533661,40448,2025-11-27,delivered,mobile_app,222.0
583783,44452,2025-06-02,delivered,mobile_app,35.85
722954,71175,2025-11-12,shipped,web,775.87
660223,77019,2025-01-22,delivered,mobile_app,108.97
505124,98142,2025-10-11,delivered,web,149.98
593238,84186,2025-12-07,delivered,mobile_app,936.68
793340,22748,2025-04-26,returned,mobile_app,237.94
729281,83565,2025-10-28,delivered,mobile_app,636.76
651778,23577,2025-12-15,delivered,web,321.78
810517,46567,2025-08-20,delivered,mobile_app,154.92
608136,36592,2025-11-18,delivered,mobile_app,761.67
756062,90022,2025-02-25,delivered,marketplace,42.98
594609,26219,2025-10-18,delivered,mobile_app,201.38
513226,75947,2025-10-25,delivered,marketplace,328.98
645650,51192,2025-10-14,delivered,web,79.8
937531,95169,2025-10-16,delivered,web,44.99
925449,69948,2025-05-10,delivered,marketplace,734.99
748501,73093,2025-11-06,delivered,mobile_app,15.95
559236,37176,2025-07-11,delivered,web,31.48
994558,43330,2025-03-25,delivered,mobile_app,19.98
822832,38667,2025-12-17,delivered,web,84.99
868507,58213,2025-10-21,delivered,web,401.94
503928,85062,2025-06-26,processing,mobile_app,137.89
768868,58874,2025-06-05,delivered,mobile_app,8.95
673536,60636,2025-01-07,delivered,web,824.44
514665,86189,2025-04-13,delivered,web,395.43
649822,98998,2025-10-17,delivered,mobile_app,463.88
620326,77235,2025-08-20,delivered,mobile_app,723.91
815878,42992,2025-03-08,cancelled,mobile_app,243.72
940100,43501,2025-11-21,delivered,web,125.98
736723,70930,2025-04-23,delivered,web,374.91
609447,88423,2025-10-21,delivered,mobile_app,149.79
991080,65476,2025-11-11,delivered,web,8.99
754994,89577,2025-01-28,delivered,web,118.97
795024,84853,2025-12-18,delivered,web,24.0
571129,49133,2025-01-16,shipped,mobile_app,117.99
591936,42992,2025-03-10,delivered,mobile_app,731.41
921077,65622,2025-08-16,shipped,web,561.39
955585,57640,2025-08-16,delivered,mobile_app,540.67
632028,11935,2025-11-10,delivered,web,428.93
842082,51241,2025-11-17,shipped,mobile_app,49.48
884204,69612,2025-08-28,delivered,web,263.43
686268,35753,2025-02-25,delivered,mobile_app,1015.36
781551,74785,2025-11-11,shipped,web,262.44
853013,56385,2025-08-16,processing,marketplace,12.99
858144,51093,2025-12-17,delivered,web,291.79
577698,64494,2025-09-25,delivered,mobile_app,600.93
659636,85268,2025-11-24,processing,web,182.34
598698,95486,2025-10-27,delivered,mobile_app,190.81
855841,17655,2025-08-01,shipped,web,137.89
535845,68737,2025-09-20,delivered,web,70.99
699788,20862,2025-03-01,returned,mobile_app,424.9
619292,86189,2025-01-20,shipped,web,176.98
736581,15380,2025-08-08,delivered,web,256.83
598170,44659,2025-10-17,delivered,web,163.85
922022,22748,2025-12-08,delivered,mobile_app,336.98
873481,49034,2025-09-11,delivered,web,131.97
942073,49244,2025-12-02,delivered,mobile_app,242.97
601808,33885,2025-05-20,delivered,web,486.84
821302,24696,2025-12-08,delivered,marketplace,343.96
526931,73913,2025-12-24,cancelled,mobile_app,8.99
550683,33880,2025-07-18,delivered,mobile_app,84.99
830661,70412,2025-11-20,delivered,web,17.98
789029,32683,2025-11-16,delivered,mobile_app,447.2
512310,57107,2025-05-07,delivered,mobile_app,365.74
792740,49493,2025-05-21,delivered,web,30.49
622177,60349,2025-05-07,delivered,web,320.46
789874,35722,2025-03-11,delivered,web,35.95
926814,35651,2025-04-22,delivered,mobile_app,93.93
533078,76358,2025-01-28,delivered,web,557.77
659731,81234,2025-11-13,delivered,marketplace,105.98
811869,72974,2025-01-25,delivered,web,83.91
992311,67281,2025-01-21,delivered,marketplace,75.8
871822,42875,2025-03-23,delivered,marketplace,30.99
930494,24965,2025-02-26,delivered,mobile_app,457.68
930779,43406,2025-11-13,delivered,web,533.85
704883,66444,2025-05-01,delivered,mobile_app,86.47
564276,24049,2025-12-17,delivered,mobile_app,211.44
985994,57918,2025-09-16,processing,mobile_app,82.99
531168,81011,2025-01-10,shipped,mobile_app,30.95
782593,33350,2025-07-01,delivered,mobile_app,765.97
572389,60032,2025-10-06,delivered,mobile_app,103.84
512018,87938,2025-09-03,delivered,mobile_app,415.94
897595,13247,2025-11-04,delivered,web,539.94
778135,13262,2025-08-27,delivered,marketplace,28.99
910805,29666,2025-03-04,cancelled,mobile_app,680.98
549794,64682,2025-06-07,delivered,web,236.94
676539,41004,2025-05-13,shipped,mobile_app,255.96
720396,54086,2025-01-24,delivered,mobile_app,342.95
665177,99286,2025-10-24,delivered,mobile_app,323.39
990873,82716,2025-04-02,delivered,mobile_app,311.34
964306,20399,2025-12-27,delivered,marketplace,248.43
555580,56354,2025-05-06,delivered,mobile_app,23.9
880148,47151,2025-01-11,delivered,web,224.0
696117,77999,2025-05-25,delivered,mobile_app,34.95
839813,32907,2025-04-04,delivered,web,325.94
885921,39866,2025-12-15,delivered,web,111.0
917551,89257,2025-07-20,delivered,web,266.96
887587,25589,2025-05-08,delivered,mobile_app,290.91
887110,62612,2025-05-10,delivered,mobile_app,54.48
981839,78087,2025-12-15,processing,web,45.99
796790,13302,2025-12-08,shipped,mobile_app,247.28
744346,16299,2025-08-15,delivered,mobile_app,686.51
606505,92291,2025-03-20,shipped,mobile_app,173.9
859561,17067,2025-08-03,returned,web,31.99
831397,81964,2025-11-04,delivered,mobile_app,305.43
756973,65728,2025-06-18,delivered,web,224.71
966146,58045,2025-09-17,delivered,mobile_app,261.98
516551,23493,2025-11-27,delivered,web,62.99
749502,82546,2025-12-13,delivered,web,455.74
568323,20307,2025-12-05,delivered,marketplace,296.89
930023,77235,2025-09-07,delivered,web,146.94
853240,50644,2025-10-05,delivered,web,286.86
746992,22624,2025-01-28,delivered,web,310.98
579967,45932,2025-05-13,delivered,marketplace,45.99
627040,36535,2025-08-13,delivered,mobile_app,221.96
971804,86576,2025-07-19,processing,mobile_app,293.45
898231,81886,2025-09-15,delivered,web,75.96
786550,99234,2025-12-06,delivered,marketplace,425.95
753499,17374,2025-11-03,delivered,mobile_app,219.96
919252,70796,2025-01-02,delivered,web,135.79
803452,93023,2025-09-24,delivered,web,40.94
500831,21751,2025-06-23,delivered,mobile_app,156.45
969223,53951,2025-12-16,delivered,mobile_app,376.93
888565,83047,2025-09-06,delivered,mobile_app,458.94
995303,97994,2025-03-02,shipped,web,312.96
592920,69948,2025-10-01,delivered,web,282.94
970040,83441,2025-08-19,delivered,web,294.83
999713,68365,2025-12-21,delivered,web,131.44
500433,81674,2025-11-25,delivered,web,297.87
590145,14753,2025-12-21,cancelled,marketplace,527.71
873566,11751,2025-04-04,delivered,web,719.97
642125,88423,2025-12-14,delivered,mobile_app,236.93
712336,22154,2025-02-02,returned,web,42.0
534583,88564,2025-11-22,delivered,web,233.92
822218,75947,2025-05-01,returned,mobile_app,226.94
707120,31559,2025-11-08,delivered,web,307.89
554020,73839,2025-04-27,cancelled,web,473.8
980319,25041,2025-09-07,cancelled,mobile_app,278.35
747982,51192,2025-02-02,delivered,web,109.93
595341,32490,2025-04-21,delivered,web,510.38
926374,86782,2025-05-14,delivered,marketplace,873.89
571413,63882,2025-09-08,delivered,mobile_app,30.95
910561,89442,2025-01-21,delivered,mobile_app,212.71
561323,43038,2025-04-13,delivered,web,232.25
649312,95169,2025-03-25,delivered,mobile_app,142.89
911917,86365,2025-07-19,returned,mobile_app,412.96
667819,47037,2025-03-10,returned,web,379.87
753878,41802,2025-06-15,processing,mobile_app,241.94
641446,55279,2025-04-13,delivered,mobile_app,131.43
838638,34277,2025-10-10,delivered,mobile_app,281.89
604568,53542,2025-01-27,delivered,web,117.98
794434,79152,2025-01-12,returned,marketplace,36.47
675842,69077,2025-07-13,delivered,mobile_app,155.95
564953,17736,2025-03-21,delivered,web,199.47
504993,34668,2025-04-20,delivered,mobile_app,237.45
728986,32479,2025-05-19,delivered,web,698.93
657729,51085,2025-10-22,delivered,mobile_app,99.98
713259,97444,2025-12-03,cancelled,mobile_app,213.41
855379,17611,2025-02-23,delivered,marketplace,219.9
677946,46737,2025-12-14,delivered,web,336.94
987207,31559,2025-12-05,delivered,web,119.96
912177,60621,2025-11-28,delivered,marketplace,79.99
873154,48861,2025-08-06,shipped,web,444.44
692384,59678,2025-04-24,returned,web,83.96
803863,60032,2025-08-07,processing,web,52.99
803260,93845,2025-06-27,delivered,web,143.98
504659,22597,2025-06-22,shipped,mobile_app,42.0
882348,97643,2025-02-06,shipped,mobile_app,273.75
711309,74442,2025-12-16,delivered,mobile_app,697.7
909596,86189,2025-09-24,delivered,marketplace,161.99
628541,79673,2025-05-22,delivered,web,445.93
818225,16519,2025-10-13,delivered,web,362.4
909293,55898,2025-09-12,delivered,web,98.43
606406,33940,2025-11-17,delivered,web,25.9
862254,74555,2025-08-20,delivered,mobile_app,22.99
688050,15674,2025-12-21,shipped,web,425.73
941198,24638,2025-08-11,delivered,marketplace,120.74
552756,16270,2025-03-22,delivered,web,224.97
843977,92843,2025-09-23,delivered,web,201.42
550557,57925,2025-06-24,delivered,marketplace,54.99
571029,66975,2025-08-16,delivered,marketplace,452.85
954858,84776,2025-06-26,delivered,mobile_app,110.42
643237,78192,2025-12-09,delivered,web,166.83
677621,79902,2025-01-02,delivered,marketplace,693.87
709743,70094,2025-05-17,delivered,web,172.84
671115,67382,2025-12-13,delivered,marketplace,132.96
726544,63309,2025-09-20,delivered,marketplace,246.97
908669,71983,2025-03-21,delivered,web,59.84
678347,51670,2025-05-08,delivered,mobile_app,86.97
760727,42995,2025-02-17,delivered,web,281.78
999606,88587,2025-10-05,delivered,web,95.95
649591,40448,2025-04-16,delivered,web,303.83
662069,36592,2025-10-23,delivered,mobile_app,42.99
510108,35076,2025-07-04,shipped,web,206.88
664967,83769,2025-08-01,delivered,mobile_app,36.49
990333,52091,2025-07-12,shipped,web,396.93
735561,80147,2025-05-22,shipped,mobile_app,140.98
528385,88088,2025-10-19,delivered,mobile_app,610.4
762449,19363,2025-01-23,cancelled,mobile_app,326.97
657883,34066,2025-12-02,processing,mobile_app,45.99
627021,66313,2025-02-04,delivered,web,209.22
502831,65886,2025-06-27,delivered,web,148.89
930517,86732,2025-11-05,delivered,web,857.19
647582,16008,2025-09-16,delivered,web,282.92
870868,40448,2025-12-19,shipped,web,158.97
682104,43103,2025-11-13,delivered,web,51.98
702049,98012,2025-09-09,delivered,marketplace,471.46
879574,67895,2025-04-02,shipped,web,43.93
793405,62960,2025-01-24,delivered,mobile_app,61.94
834649,25041,2025-11-20,delivered,mobile_app,192.6
955123,51811,2025-10-24,delivered,mobile_app,333.85
586774,97546,2025-10-16,delivered,marketplace,672.95
972240,71446,2025-05-14,delivered,marketplace,83.96
973827,44410,2025-07-20,delivered,mobile_app,345.87
906991,35953,2025-02-25,cancelled,mobile_app,738.93
692376,74584,2025-02-26,delivered,marketplace,284.94
992165,22700,2025-12-20,delivered,web,213.43
727432,61693,2025-07-12,delivered,mobile_app,136.46
506116,83394,2025-04-06,delivered,mobile_app,190.99
525160,46567,2025-01-25,delivered,web,256.48
911672,97643,2025-03-21,delivered,web,131.96
876746,49896,2025-08-15,delivered,web,211.42
697142,12407,2025-04-28,cancelled,mobile_app,669.56
837237,24638,2025-10-28,delivered,mobile_app,52.99
561893,12047,2025-01-19,shipped,web,297.77
636443,91399,2025-04-18,shipped,mobile_app,73.47
986545,75960,2025-09-05,shipped,marketplace,130.46
906317,65352,2025-02-13,delivered,web,272.89
714076,85217,2025-08-12,delivered,mobile_app,164.93
822730,17634,2025-08-13,cancelled,web,191.8
750221,34088,2025-11-09,delivered,web,278.91
831319,84627,2025-11-14,delivered,mobile_app,745.97
504478,38933,2025-04-12,delivered,mobile_app,530.82
905120,66313,2025-09-04,returned,mobile_app,241.97
872948,85088,2025-10-02,delivered,mobile_app,338.87
693631,89554,2025-11-11,delivered,mobile_app,47.97
799521,53951,2025-10-07,delivered,web,1123.25
575630,69582,2025-10-02,delivered,mobile_app,175.78
594166,21547,2025-09-15,delivered,web,548.22
806146,20862,2025-02-05,delivered,web,20.99
891379,97324,2025-11-03,shipped,web,186.99
522167,55690,2025-06-16,delivered,marketplace,54.98
535117,82340,2025-03-02,delivered,marketplace,161.9
946630,42995,2025-03-26,delivered,web,182.99
967223,73570,2025-03-07,delivered,web,210.96
923729,78715,2025-12-22,delivered,web,10.99
772633,83404,2025-04-25,cancelled,mobile_app,87.9
845849,77493,2025-03-07,processing,web,371.9
724751,76188,2025-04-22,delivered,mobile_app,507.95
742329,10430,2025-06-03,cancelled,web,342.84
680878,74510,2025-12-10,processing,web,151.98
946335,77902,2025-04-18,delivered,mobile_app,68.97
756000,39502,2025-10-07,delivered,mobile_app,164.93
892212,58121,2025-12-22,delivered,web,108.49
813294,60670,2025-06-14,cancelled,web,316.74
710461,16511,2025-10-26,delivered,web,49.99
832463,30786,2025-03-07,delivered,mobile_app,100.93
822049,28151,2025-12-17,delivered,mobile_app,342.66
603828,41622,2025-12-01,delivered,web,47.95
558321,48762,2025-04-17,delivered,web,471.9
853619,52944,2025-06-02,delivered,web,225.37
682437,65209,2025-01-20,delivered,mobile_app,18.99
887127,53263,2025-11-16,delivered,web,287.96
775899,15380,2025-07-14,delivered,marketplace,92.95
865343,60235,2025-10-06,shipped,web,377.47
640546,11507,2025-12-07,delivered,mobile_app,122.73
766767,22154,2025-12-04,delivered,mobile_app,336.91
713754,47710,2025-08-04,delivered,mobile_app,257.83
985649,20915,2025-11-12,delivered,web,14.95
919387,74533,2025-10-26,cancelled,web,225.85
926252,76771,2025-12-07,cancelled,web,123.99
689546,63882,2025-05-12,delivered,mobile_app,321.46
603938,15380,2025-01-13,delivered,mobile_app,163.88
654791,83932,2025-09-09,delivered,marketplace,1555.5
971298,55279,2025-08-12,cancelled,web,41.99
762628,23297,2025-10-26,delivered,mobile_app,147.71
769415,11179,2025-09-11,shipped,web,20.99
503903,41796,2025-10-07,delivered,web,74.99
542335,10582,2025-12-08,cancelled,web,269.9
681684,30372,2025-03-10,delivered,web,31.94
539842,80741,2025-11-24,delivered,mobile_app,132.87
627459,20889,2025-03-19,delivered,web,148.84
852972,71175,2025-09-23,shipped,web,197.45
867863,68024,2025-09-17,delivered,mobile_app,35.99
704034,34474,2025-10-25,returned,web,158.68
684781,54086,2025-01-10,returned,mobile_app,371.34
541903,86567,2025-01-06,delivered,marketplace,309.96
532317,16008,2025-11-23,delivered,web,22.99
839183,30786,2025-06-24,delivered,mobile_app,53.98
614022,61189,2025-11-06,delivered,mobile_app,526.33
604975,94654,2025-01-09,processing,mobile_app,535.79
625083,96755,2025-06-01,delivered,mobile_app,94.44
595774,78271,2025-10-27,returned,web,139.48
767137,61189,2025-06-25,delivered,web,75.94
669951,34083,2025-07-02,delivered,web,20.99
815963,74030,2025-12-02,returned,web,416.92
804965,34044,2025-03-02,delivered,web,22.98
765773,34508,2025-09-05,delivered,marketplace,14.99
712148,78078,2025-11-13,delivered,mobile_app,211.42
526178,84418,2025-11-16,delivered,web,180.99
630010,73504,2025-06-04,delivered,web,79.96
933652,22700,2025-11-10,delivered,mobile_app,113.96
837988,65886,2025-02-26,delivered,marketplace,171.99
807197,87197,2025-07-06,delivered,mobile_app,278.89
557552,76255,2025-06-11,delivered,web,400.31
726941,88028,2025-11-17,delivered,web,309.92
723386,25460,2025-12-06,delivered,web,59.48
699622,10985,2025-06-25,delivered,marketplace,53.39
516278,83394,2025-01-26,delivered,web,78.94
754422,40590,2025-02-23,delivered,web,175.96
827602,39097,2025-01-20,delivered,mobile_app,101.9
948973,26767,2025-04-09,processing,web,227.44
588763,64494,2025-04-12,delivered,web,43.47
752400,41529,2025-03-09,delivered,mobile_app,145.42
853872,48612,2025-05-04,shipped,web,100.82
942562,96539,2025-07-26,delivered,mobile_app,258.42
985753,67764,2025-09-07,delivered,web,26.99
542091,38933,2025-06-25,delivered,web,470.97
711072,59183,2025-10-13,delivered,web,40.99
754176,51835,2025-09-06,delivered,mobile_app,388.0
801930,97262,2025-12-16,delivered,mobile_app,522.95
890130,63781,2025-05-25,delivered,web,267.96
947145,67895,2025-06-28,cancelled,web,604.88
926602,34066,2025-06-21,delivered,web,132.96
952111,80139,2025-09-05,delivered,mobile_app,559.0
932317,35852,2025-04-28,returned,mobile_app,278.76
951971,86818,2025-10-24,delivered,web,972.41
820409,47345,2025-04-10,delivered,mobile_app,187.96
679782,67676,2025-12-18,cancelled,mobile_app,169.95
825029,21065,2025-02-01,delivered,mobile_app,273.7
725797,69582,2025-10-17,delivered,web,277.97
728151,26223,2025-10-27,delivered,marketplace,572.97
703403,25291,2025-06-27,delivered,marketplace,344.45
868386,41231,2025-08-24,delivered,marketplace,16.0
531337,40448,2025-09-04,delivered,mobile_app,1030.77
894950,13643,2025-04-16,delivered,web,171.95
855350,61693,2025-03-28,delivered,web,25.98
841899,15952,2025-01-22,delivered,mobile_app,455.96
821690,26223,2025-10-21,shipped,web,530.7
985140,20862,2025-12-26,delivered,mobile_app,144.94
784154,99817,2025-12-10,delivered,marketplace,46.99
502148,47321,2025-11-23,delivered,mobile_app,335.98
512550,37839,2025-07-21,delivered,web,591.72
701168,95983,2025-11-21,cancelled,web,192.75
546530,77037,2025-07-05,shipped,mobile_app,80.98
796184,94213,2025-10-24,delivered,web,265.99
588211,65759,2025-11-27,delivered,web,62.92
957935,25631,2025-12-16,shipped,mobile_app,403.83
810444,34231,2025-07-20,delivered,mobile_app,94.89
732539,87530,2025-06-25,cancelled,mobile_app,7.95
874033,40198,2025-07-28,delivered,web,10.99
609823,89657,2025-09-11,delivered,mobile_app,95.94
543462,37962,2025-09-27,delivered,web,11.49
876148,29678,2025-05-03,delivered,marketplace,333.83
709682,92012,2025-02-24,delivered,mobile_app,29.94
884784,90427,2025-09-07,delivered,mobile_app,253.91
993131,79139,2025-09-02,returned,mobile_app,152.95
536130,31559,2025-05-19,processing,web,801.79
897872,41802,2025-12-01,delivered,web,270.94
963920,71027,2025-04-19,delivered,web,153.96
837025,28913,2025-07-27,delivered,mobile_app,14.94
985471,45879,2025-11-21,delivered,web,281.44
970713,45754,2025-09-14,delivered,web,231.92
797417,87197,2025-06-10,cancelled,mobile_app,177.9
693493,31559,2025-12-27,shipped,marketplace,349.87
883411,85558,2025-12-16,shipped,mobile_app,77.98
604833,29678,2025-06-18,shipped,web,208.94
662478,23493,2025-11-08,delivered,web,117.91
503152,42946,2025-10-18,delivered,mobile_app,198.96
638834,15707,2025-05-21,delivered,web,449.96
978990,29964,2025-04-21,delivered,mobile_app,500.73
901503,45756,2025-11-09,delivered,web,1222.86
769274,90528,2025-06-26,returned,web,254.34
539060,69308,2025-02-08,delivered,mobile_app,35.95
736597,13262,2025-11-01,delivered,web,376.98
699000,39097,2025-10-11,delivered,marketplace,16.0
612426,37888,2025-11-08,delivered,web,129.92
741353,16270,2025-12-20,delivered,web,402.46
989012,93845,2025-04-25,delivered,mobile_app,47.99
817466,63767,2025-11-27,delivered,mobile_app,141.96
643060,52944,2025-04-15,cancelled,web,484.83
686504,61415,2025-09-24,delivered,mobile_app,396.8
749643,15380,2025-09-01,delivered,web,311.91
819895,63427,2025-05-22,returned,marketplace,296.94
854218,26216,2025-06-18,delivered,marketplace,153.96
842763,45903,2025-12-02,delivered,web,293.74
579163,27341,2025-01-28,delivered,mobile_app,849.69
751626,55826,2025-12-26,delivered,mobile_app,347.42
690122,26216,2025-12-03,delivered,mobile_app,146.98
822689,46965,2025-12-19,delivered,mobile_app,340.95
879254,81911,2025-12-13,delivered,web,207.9
896696,65476,2025-05-06,cancelled,web,277.98
744636,98142,2025-01-11,delivered,web,167.43
561730,58138,2025-05-12,delivered,mobile_app,260.98
815995,89852,2025-11-19,delivered,mobile_app,10.99
805572,15593,2025-12-24,delivered,web,191.94
831733,96279,2025-12-16,delivered,mobile_app,55.99
641097,31565,2025-12-22,delivered,mobile_app,182.99
620679,20559,2025-09-27,delivered,mobile_app,26.97
644058,61569,2025-02-08,delivered,web,452.93
981151,94292,2025-11-06,processing,marketplace,232.46
578339,22964,2025-05-27,delivered,mobile_app,91.89
781973,23192,2025-01-12,delivered,mobile_app,625.9
700638,38443,2025-03-25,returned,web,411.86
582339,12567,2025-11-14,returned,web,427.92
683428,27326,2025-11-21,delivered,mobile_app,442.62
838103,29206,2025-06-11,delivered,mobile_app,399.41
708651,23818,2025-10-02,delivered,marketplace,324.95
715160,97643,2025-03-04,delivered,web,202.93
865530,21751,2025-04-03,shipped,web,69.99
958765,98589,2025-10-20,delivered,web,355.89
916997,82151,2025-10-16,delivered,mobile_app,45.48
701914,72862,2025-05-02,returned,mobile_app,552.92
808762,50375,2025-12-27,returned,web,62.99
811726,97392,2025-07-20,shipped,mobile_app,338.84
967490,45903,2025-09-15,delivered,mobile_app,531.96
979577,64494,2025-11-06,delivered,web,359.82
690906,34066,2025-12-27,delivered,mobile_app,490.89
663732,46549,2025-01-24,delivered,web,95.9
998205,75455,2025-11-22,delivered,marketplace,254.96
682549,50541,2025-12-11,delivered,mobile_app,32.99
623453,92807,2025-03-26,delivered,web,274.39
904475,24600,2025-02-20,shipped,web,156.99
919335,61129,2025-11-08,shipped,web,414.73
639596,63662,2025-07-15,delivered,mobile_app,55.99
616588,41231,2025-06-03,cancelled,web,344.74
591389,21308,2025-01-08,delivered,mobile_app,137.97
705690,71149,2025-08-19,delivered,web,118.96
643044,68260,2025-12-22,processing,mobile_app,195.95
927850,91399,2025-02-14,delivered,marketplace,21.95
623758,58874,2025-10-09,delivered,mobile_app,424.86
630188,95486,2025-08-01,delivered,web,56.95
706660,39804,2025-12-15,delivered,mobile_app,224.49
967507,91378,2025-09-26,delivered,web,109.93
597632,73673,2025-09-21,delivered,web,527.87
521830,34568,2025-09-12,delivered,web,48.96
526968,58045,2025-01-06,delivered,web,43.44
690534,63456,2025-02-21,delivered,web,162.88
595446,35076,2025-07-09,delivered,mobile_app,18.49
573365,51702,2025-08-02,cancelled,mobile_app,197.88
646292,21308,2025-05-15,delivered,mobile_app,65.98
628569,84599,2025-09-07,cancelled,web,158.9
745758,74555,2025-02-02,delivered,web,107.0
826803,91211,2025-07-24,delivered,web,55.99
566283,48584,2025-06-16,delivered,mobile_app,160.83
919278,11811,2025-11-12,delivered,web,340.97
514859,34651,2025-08-03,delivered,mobile_app,192.84
651867,80252,2025-10-18,delivered,mobile_app,320.96
799384,19337,2025-01-28,cancelled,web,108.88
500417,59979,2025-01-26,delivered,web,98.97
531146,60181,2025-01-19,delivered,web,39.99
634975,30472,2025-08-13,delivered,mobile_app,931.3
979487,29794,2025-06-15,delivered,web,33.99
529943,53960,2025-03-16,processing,web,162.34
695152,59678,2025-12-10,delivered,web,155.4
614196,17439,2025-09-11,returned,web,206.92
749053,58432,2025-09-12,processing,web,22.99
750186,57550,2025-06-11,delivered,mobile_app,98.99
590847,23747,2025-09-21,delivered,web,170.86
944184,71912,2025-02-19,delivered,web,441.69
995372,50943,2025-09-15,delivered,mobile_app,122.94
869463,74423,2025-03-07,delivered,web,65.43
989658,21792,2025-07-03,delivered,mobile_app,244.95
672136,58045,2025-12-01,cancelled,web,1765.0
980379,37079,2025-11-22,shipped,web,94.46
586390,24363,2025-03-06,delivered,web,70.99
652235,67218,2025-06-13,delivered,web,242.94
863948,98998,2025-09-19,delivered,mobile_app,628.79
754655,99358,2025-05-25,delivered,web,78.98
578511,17611,2025-08-11,shipped,mobile_app,957.77
746136,86658,2025-10-12,delivered,marketplace,301.42
726288,79078,2025-01-11,delivered,web,252.88
701456,42278,2025-11-23,returned,mobile_app,301.44
850964,18457,2025-03-25,delivered,mobile_app,940.85
582922,71027,2025-11-06,shipped,mobile_app,1285.25
706619,91621,2025-12-12,delivered,web,187.94
528374,77912,2025-04-19,returned,marketplace,30.49
952100,58874,2025-03-19,delivered,mobile_app,131.92
688597,10430,2025-04-11,delivered,web,32.0
729996,24049,2025-09-26,delivered,mobile_app,266.92
819387,50777,2025-07-20,delivered,web,191.98
507523,68737,2025-12-06,delivered,mobile_app,86.93
645777,37962,2025-12-14,delivered,marketplace,99.95
793635,65886,2025-09-07,cancelled,mobile_app,103.91
838615,18421,2025-12-20,delivered,web,254.26
685457,64035,2025-11-10,delivered,marketplace,372.94
695136,53542,2025-10-25,cancelled,mobile_app,87.74
930742,25279,2025-03-25,delivered,mobile_app,171.99
811293,84182,2025-11-01,delivered,mobile_app,100.92
690856,52192,2025-06-19,delivered,web,62.99
733687,22507,2025-07-06,delivered,mobile_app,184.94
883605,95486,2025-08-01,delivered,mobile_app,150.38
759673,26219,2025-07-19,shipped,mobile_app,834.26
992515,98981,2025-08-02,delivered,mobile_app,404.85
881147,66751,2025-10-06,delivered,mobile_app,861.71
747301,24478,2025-10-11,delivered,mobile_app,644.15
802068,21308,2025-01-18,returned,web,352.94
745213,21476,2025-06-14,processing,mobile_app,143.43
506951,10786,2025-05-09,delivered,mobile_app,358.97
842378,20941,2025-11-28,delivered,web,80.97
613850,13309,2025-09-25,delivered,mobile_app,1178.52
797026,91378,2025-06-13,cancelled,web,33.49
766303,52697,2025-12-09,delivered,mobile_app,8.99
514067,30521,2025-03-09,returned,web,122.9
883101,21470,2025-11-06,delivered,web,144.98
857185,89182,2025-10-03,delivered,mobile_app,162.91
861514,96539,2025-02-26,delivered,web,110.98
684635,58629,2025-11-05,delivered,mobile_app,194.81
642692,25631,2025-10-18,delivered,mobile_app,93.9
746991,52814,2025-04-13,delivered,mobile_app,169.46
910737,75116,2025-06-22,delivered,marketplace,327.84
586395,66835,2025-09-11,delivered,mobile_app,871.75
972828,91498,2025-01-24,processing,mobile_app,44.49
625639,77037,2025-11-05,delivered,web,444.92
509077,93241,2025-05-06,delivered,mobile_app,340.8
534653,77095,2025-05-20,delivered,web,1111.67
589729,71983,2025-03-25,shipped,web,59.99
721052,58213,2025-11-24,delivered,web,107.95
507384,69588,2025-12-18,delivered,web,414.9
707434,37743,2025-12-03,delivered,mobile_app,99.99
619723,85558,2025-08-12,delivered,mobile_app,275.65
925949,85088,2025-12-06,delivered,mobile_app,150.87
665595,78684,2025-04-19,delivered,web,313.95
647176,79873,2025-03-26,delivered,web,409.93
795277,55929,2025-12-15,delivered,mobile_app,352.47
676115,50229,2025-10-11,delivered,web,62.99
887304,20307,2025-04-09,delivered,marketplace,65.94
559768,67550,2025-12-08,shipped,web,591.95
715323,41130,2025-01-06,returned,marketplace,11.98
844347,96279,2025-07-10,cancelled,web,47.99
712388,48566,2025-03-01,cancelled,web,229.84
771136,21401,2025-12-18,returned,mobile_app,26.99
755403,64494,2025-03-24,delivered,mobile_app,115.98
740619,81886,2025-10-08,delivered,mobile_app,20.99
904233,50706,2025-09-03,delivered,mobile_app,76.96
704474,60968,2025-11-17,shipped,mobile_app,178.99
748426,63528,2025-10-16,delivered,web,177.95
644647,85062,2025-09-10,delivered,marketplace,217.94
953900,92515,2025-09-13,shipped,mobile_app,82.91
718505,50244,2025-05-08,delivered,web,262.91
675079,49133,2025-02-22,delivered,marketplace,76.94
685544,85268,2025-06-09,delivered,web,11.98
644847,23571,2025-03-28,delivered,mobile_app,188.88
995641,25934,2025-10-14,delivered,marketplace,440.94
977435,47838,2025-11-20,delivered,web,595.87
583157,33880,2025-11-02,delivered,mobile_app,1752.58
736626,89554,2025-01-26,delivered,mobile_app,171.42
600760,93687,2025-07-27,delivered,web,196.0
919701,74555,2025-08-14,delivered,marketplace,205.81
568382,21476,2025-06-26,delivered,marketplace,40.95
674671,86640,2025-05-24,delivered,web,195.96
857663,76107,2025-12-17,delivered,web,155.99
829666,70796,2025-05-25,delivered,mobile_app,876.6
